index,name,price,url,category
3288,"309 Stainless Steel Scrap, Bars Offcuts, Thickness: 50mm",₹275/ Kg,https://www.indiamart.com/proddetail/309-stainless-steel-scrap-2851258427912.html?pos=42&kwd=melting,Melting Steel Scrap
3295,Stainless Steel Scrap,₹130/ Kg,,Melting Steel Scrap
3296,Stainless Steel Scrap 430,₹50/ Kilogram(s),https://www.indiamart.com/proddetail/stainless-steel-scrap-430-4892822455.html?pos=44&kwd=melting,Melting Steel Scrap
3297,Black Iron Ss Metal Scrap,₹20/ Tonne,https://www.indiamart.com/proddetail/ss-metal-scrap-2851534999512.html?pos=46&kwd=melting,Melting Steel Scrap
3298,Stainless Steel 316 Scrap,₹250/ Kg,https://www.indiamart.com/proddetail/stainless-steel-316-scrap-2849497485473.html?pos=47&kwd=melting,Melting Steel Scrap
3299,"Stainless Steel Scrap Grade 304, Bars Offcuts, Material Grade: 2507",₹200/ Kg,https://www.indiamart.com/proddetail/stainless-steel-scrap-grade-304-8796611630.html?pos=49&kwd=melting,Melting Steel Scrap
3300,"Stainless Steel Scrap, Thickness: >2mm, Material Grade: 304",₹160/ Kg,https://www.indiamart.com/proddetail/stainless-steel-scrap-10575230755.html?pos=50&kwd=melting,Melting Steel Scrap
3301,Imported Iron Heavy Melting Scrap,"₹36,000/ Tonne",https://www.indiamart.com/proddetail/heavy-melting-scrap-2850577522991.html?pos=51&kwd=melting,Melting Steel Scrap
3302,"Tyre Steel Wire Scrap, Material Grade: Loose","₹30,000/ Ton",https://www.indiamart.com/proddetail/tyre-steel-wire-scrap-27293967930.html?pos=52&kwd=melting,Melting Steel Scrap
3303,"Aluminum Zorba Scrap, For Melting, Size: Mix",₹200/ Kg,https://www.indiamart.com/proddetail/aluminum-zorba-scrap-25588294173.html?pos=53&kwd=melting,Melting Steel Scrap
3312,HMS Scrap,₹30/ Kilogram,https://www.indiamart.com/proddetail/hms-scrap-20456211562.html?pos=57&kwd=melting,Melting Steel Scrap
3313,"Black Mild Steel, Packaging Type: Loose",₹35/ Kg,https://www.indiamart.com/proddetail/ms-scrap-2849179985891.html?pos=58&kwd=melting,Melting Steel Scrap
3314,304 Stainless Steel Scrap,₹130/ Kg,https://www.indiamart.com/proddetail/304-stainless-steel-scrap-2851258988062.html?pos=61&kwd=melting,Melting Steel Scrap
3315,"Stainless Steel Profile Scrap, Packaging Type: Loose, Material Grade: 316 L",₹50/ Kg,https://www.indiamart.com/proddetail/stainless-steel-profile-scrap-23441001930.html?pos=63&kwd=melting,Melting Steel Scrap
3316,Silver Aluminum Scrap,₹158/ Kg,https://www.indiamart.com/proddetail/silver-aluminum-scrap-23653652612.html?pos=66&kwd=melting,Melting Steel Scrap
3317,"SS 304 Scrap, Plate Offcuts, Thickness: 9 Mm","₹90,000/ Metric Ton",https://www.indiamart.com/proddetail/ss-304-scrap-20865008530.html?pos=67&kwd=melting,Melting Steel Scrap
3318,"Super Duplex Steel Scrap, Material Grade: 2507, Thickness: 2mm","₹2,000/ Kg",https://www.indiamart.com/proddetail/super-duplex-steel-scrap-2849744469030.html?pos=69&kwd=melting,Melting Steel Scrap
3327,Ferrous Steel Scrap,₹30/ Kilogram(s),https://www.indiamart.com/proddetail/ferrous-steel-scrap-4366425897.html?pos=71&kwd=melting,Melting Steel Scrap
3328,"Structural Steel Scrap, Packaging Type: Loose, Losse","₹42,000/ Metric",https://www.indiamart.com/proddetail/structural-steel-scrap-17671516130.html?pos=72&kwd=melting,Melting Steel Scrap
3329,Alloy Steel Scrap,₹40/ KG,https://www.indiamart.com/proddetail/alloy-steel-scrap-13880690173.html?pos=74&kwd=melting,Melting Steel Scrap
3330,"Alloy Steel Drill Bits Scrap, Packaging Type: Gunny Bag",₹250/ Kg,https://www.indiamart.com/proddetail/alloy-steel-drill-bits-scrap-23765871412.html?pos=76&kwd=melting,Melting Steel Scrap
3331,"Stainless Steel Scrap, Packaging Type: Sack, Plate Offcuts",₹126/ Kg,https://www.indiamart.com/proddetail/stainless-steel-scrap-2850885586573.html?pos=77&kwd=melting,Melting Steel Scrap
3332,"H13 Solid Scrap, Packaging Type: Loose, Dies",₹110/ Kg,https://www.indiamart.com/proddetail/h13-solid-scrap-2850377970412.html?pos=78&kwd=melting,Melting Steel Scrap
3333,STAINLESS STEEL ZURIK SCRAP,₹120/ Kg,https://www.indiamart.com/proddetail/stainless-steel-zurik-scrap-25980125297.html?pos=79&kwd=melting,Melting Steel Scrap
3334,Steel Pipe Scrap,₹95/ Kilogram,https://www.indiamart.com/proddetail/steel-pipe-scrap-11729016330.html?pos=80&kwd=melting,Melting Steel Scrap
3335,Alloy Steel Scrap,₹136/ Kilogram,https://www.indiamart.com/proddetail/alloy-steel-scrap-7540885955.html?pos=81&kwd=melting,Melting Steel Scrap
3336,"Stainless Steel Scrap, Packaging Type: Bundle, Plate Offcuts",₹190/ Kilogram,https://www.indiamart.com/proddetail/stainless-steel-scrap-10726921055.html?pos=83&kwd=melting,Melting Steel Scrap
3337,Tyre Steel Scrap,₹26/ Kg,https://www.indiamart.com/proddetail/tyre-steel-scrap-22202340430.html?pos=84&kwd=melting,Melting Steel Scrap
3346,"Silver Scrap Steel Wire, For Industrial",₹28/ Kilogram(s),https://www.indiamart.com/proddetail/scrap-steel-wire-3019668312.html?pos=85&kwd=melting,Melting Steel Scrap
3347,Material Grade: 2507 Steel Tyre Wire Scrap,₹40/ Kg,https://www.indiamart.com/proddetail/steel-tyre-wire-scrap-26077875712.html?pos=86&kwd=melting,Melting Steel Scrap
3348,MS And Alloy Steel Scrap,₹25/ Kilogram,https://www.indiamart.com/proddetail/ms-and-alloy-steel-scrap-15790777588.html?pos=87&kwd=melting,Melting Steel Scrap
3349,Alloy Steel Scrap,₹50/ Kilogram,https://www.indiamart.com/proddetail/alloy-steel-scrap-18935893488.html?pos=88&kwd=melting,Melting Steel Scrap
3350,"STAINLESS STEEL FORGING SCRAP, Material Grade: 304, Thickness: 10 mm",₹200/ kg,https://www.indiamart.com/proddetail/stainless-steel-forging-scrap-25510033812.html?pos=89&kwd=melting,Melting Steel Scrap
3351,6063 Aluminium Heavy Melting Scrap,₹167/ Kg,https://www.indiamart.com/proddetail/6063-aluminium-heavy-melting-scrap-2850370436362.html?pos=91&kwd=melting,Melting Steel Scrap
3352,"Steel Tire Wire Scrap, Material Grade: 2507, Thickness: 4MM",₹27/ Kg,https://www.indiamart.com/proddetail/steel-tire-wire-scrap-21650569491.html?pos=92&kwd=melting,Melting Steel Scrap
3353,"Tungsten Scrap, 25 Kg","₹2,000/ Kg",https://www.indiamart.com/proddetail/tungsten-scrap-2851862664812.html?pos=94&kwd=melting,Melting Steel Scrap
3354,Melting Steel Scrap,₹210/ Kilogram(s),https://www.indiamart.com/proddetail/melting-steel-scrap-11682051388.html?pos=95&kwd=melting,Melting Steel Scrap
3363,Heavy Melting Steel Scrap,₹25/ Kg,https://www.indiamart.com/proddetail/heavy-melting-steel-scrap-21639393130.html?pos=103&kwd=melting,Melting Steel Scrap
3364,Metal Heavy Melting Scrap,₹42/ Kg,https://www.indiamart.com/proddetail/heavy-melting-scrap-23179841391.html?pos=104&kwd=melting,Melting Steel Scrap
3365,Powder Scrap Melt,₹40/ Kilogram,https://www.indiamart.com/proddetail/scrap-melt-2963678848.html?pos=106&kwd=melting,Melting Steel Scrap
3366,Mild Steel CR Trimming Industrial Scrap,₹24/ Kilogram,https://www.indiamart.com/proddetail/cr-trimming-industrial-scrap-20858592197.html?pos=108&kwd=melting,Melting Steel Scrap
3375,Tricone Bit Scrap,₹150/ Kg,https://www.indiamart.com/proddetail/tricone-bit-scrap-22956310830.html?pos=115&kwd=melting,Melting Steel Scrap
3376,"Solid Brown Industrial MS Melting Scrap, For Metal Industry, Packaging Type: Loose","₹41,000/ Metric Ton",https://www.indiamart.com/proddetail/industrial-ms-melting-scrap-27492495562.html?pos=118&kwd=melting,Melting Steel Scrap
3377,Steel Wire Scrap From Tyres Wholesale Suppliers at Yard Prices Ready for Exports,"₹28,921/ Tonne",https://www.indiamart.com/proddetail/steel-wire-scrap-from-tyres-wholesale-suppliers-at-yard-prices-ready-for-exports-2852000610830.html?pos=120&kwd=melting,Melting Steel Scrap
3378,Heavy Melting Scrap,₹40/ Kg,,Melting Steel Scrap
3379,"Stainless Steel Tire Wire Scrap, Material Grade: 304, Thickness: 0.85mm",₹32/ Kg,https://www.indiamart.com/proddetail/stainless-steel-tire-wire-scrap-22973141162.html?pos=122&kwd=melting,Melting Steel Scrap
3390,Stainless Steel 316 Scrap,₹125/ Kilogram,https://www.indiamart.com/proddetail/stainless-steel-316-scrap-20268371130.html?pos=127&kwd=melting,Melting Steel Scrap
3391,Stainless Steel Scraps 304L,₹80/ kg,https://www.indiamart.com/proddetail/stainless-steel-scraps-304l-9471473630.html?pos=128.3&kwd=melting,Melting Steel Scrap
3392,Tyre Wire Steel Scrap,₹25/ Kg,https://www.indiamart.com/proddetail/tyre-wire-steel-scrap-17045299155.html?pos=129&kwd=melting,Melting Steel Scrap
3393,Stainless Steel Scrap,₹90/ Kg,https://www.indiamart.com/proddetail/stainless-steel-scrap-11157555930.html?pos=133&kwd=melting,Melting Steel Scrap
3394,"410 Stainless Steel Scrap, Packaging Type: Loose,also available in Bundle",₹33/ Kg,https://www.indiamart.com/proddetail/410-stainless-steel-scrap-22411722833.html?pos=136&kwd=melting,Melting Steel Scrap
3395,"Tyre Wire Steel Scrap, Packaging Type: Bundle",₹25/ Kg,https://www.indiamart.com/proddetail/tyre-wire-steel-scrap-23698828312.html?pos=137&kwd=melting,Melting Steel Scrap
3401,Stainless Steel Scrap /Milled steel Scrap Buy and Sell,₹90/ Kg,https://www.indiamart.com/proddetail/stainless-steel-scrap-milled-steel-scrap-buy-and-sell-2850315365988.html?pos=142&kwd=melting,Melting Steel Scrap
3402,"Stainless Steel 304 Scrap, Packaging Type: Loose, Needles",₹175/ Kg,https://www.indiamart.com/proddetail/stainless-steel-304-scrap-23337731288.html?pos=143&kwd=melting,Melting Steel Scrap
3403,"Tyre Pyrolysis Steel Wire Scrap, Material Grade: 304, Thickness: 2mm",₹22/ Kg,https://www.indiamart.com/proddetail/tyre-pyrolysis-steel-wire-scrap-2850154674248.html?pos=146&kwd=melting,Melting Steel Scrap
3404,"Stainless Steel Plate Cutting Scrap, Thickness: 10mm, Packaging Type: Gunny Bags",₹125/ Kilogram,https://www.indiamart.com/proddetail/stainless-steel-plate-cutting-scrap-20657269597.html?pos=147&kwd=melting,Melting Steel Scrap
3405,"Zurik Scrap, Material Grade: 304, Thickness: Avg 60mm",₹145/ Kg,https://www.indiamart.com/proddetail/zurik-scrap-23463508012.html?pos=150&kwd=melting,Melting Steel Scrap
3406,Stainless Steel Pipe Scrap 304 And 316,₹190/ Kilogram,,Melting Steel Scrap
3407,Tool Steel M2 HSS M35 M42 D2 H13 Hot Die Steel Scrap,₹200/ Kg,https://www.indiamart.com/proddetail/tool-steel-m2-hss-m35-m42-d2-h13-hot-die-steel-scrap-21602702712.html?pos=154&kwd=melting,Melting Steel Scrap
3414,Stainless Steel Scraps 310,₹300/ Kilogram,https://www.indiamart.com/proddetail/stainless-steel-scraps-310-19837398848.html?pos=156&kwd=melting,Melting Steel Scrap
3415,Stainless Steel Scrap 304,₹170/ Kilogram,,Melting Steel Scrap
3416,Heavy Melting Scrap,₹16/ Kilogram,,Melting Steel Scrap
3425,"Aluminium Scrap, For Melting",₹125/ Kg,https://www.indiamart.com/proddetail/aluminium-scrap-21947450388.html?pos=169&kwd=melting,Melting Steel Scrap
3426,"CR Steel Trimming Scrap, Thickness: 0-2mm","₹30,000/ Ton",https://www.indiamart.com/proddetail/cr-steel-trimming-scrap-20627923955.html?pos=170&kwd=melting,Melting Steel Scrap
3427,Industrial Brass Scrap,₹250/ Kilogram,https://www.indiamart.com/proddetail/industrial-brass-scrap-20419585097.html?pos=173&kwd=melting,Melting Steel Scrap
3428,Stainless Steel ScrapS,₹200/ Kg,,Melting Steel Scrap
3429,Steel Scrap,₹130/ Kg,,Melting Steel Scrap
3430,Steel scrap,₹90/ Kilogram,,Melting Steel Scrap
3442,Stainless Steel Scrap,₹85/ Kg,,Melting Steel Scrap
3443,Unused Mobile PCB Scrap,₹550/ Kg,https://www.indiamart.com/proddetail/mobile-pcb-scrap-unused-2848993036930.html?pos=1&kwd=pcb,PCB Scrap
3444,Waste PCB Scrap,₹180/ Kg,https://www.indiamart.com/proddetail/waste-pcb-scrap-23835736473.html?pos=4&kwd=pcb,PCB Scrap
3445,Rejected Routed PCB Scrap,₹40/ Kilogram,https://www.indiamart.com/proddetail/rejected-routed-pcb-scrap-11824247148.html?pos=5&kwd=pcb,PCB Scrap
3446,Electronic PCB Scrap,₹60/ Kg,https://www.indiamart.com/proddetail/electronic-pcb-scrap-21524674630.html?pos=6&kwd=pcb,PCB Scrap
3447,"Mixed Hips Tv Scrap, For Industrial",₹45/ Kg,https://www.indiamart.com/proddetail/hips-tv-scrap-18113964255.html?pos=9&kwd=pcb,PCB Scrap
3448,Mixed E Waste Scrap,₹500/ Kg,https://www.indiamart.com/proddetail/e-waste-scrap-2850352830048.html?pos=10&kwd=pcb,PCB Scrap
3449,Green Card Scrap,₹350/ Kilogram,https://www.indiamart.com/proddetail/green-card-scrap-2849009951273.html?pos=12&kwd=pcb,PCB Scrap
3450,HP Scrap Printer,₹40/ Kg,https://www.indiamart.com/proddetail/hp-scrap-printer-26376374397.html?pos=15&kwd=pcb,PCB Scrap
3451,"Buy Atm Machine Scrap., For Scrap","₹15,000/ Piece",https://www.indiamart.com/proddetail/atm-machine-scrap-23493057055.html?pos=17&kwd=pcb,PCB Scrap
3452,Mixed Electronic Waste Buy and Sell/E waste Recycling Services,₹15/ Kg,https://www.indiamart.com/proddetail/electronic-waste-buy-and-sell-e-waste-recycling-services-18192598012.html?pos=16&kwd=pcb,PCB Scrap
3453,E Waste Scrap,₹150/ Kilogram,https://www.indiamart.com/proddetail/e-waste-scrap-17268570362.html?pos=21&kwd=pcb,PCB Scrap
3454,Electronic Scrap,₹15/ kg,,PCB Scrap
3455,Electric Motor Scrap,₹60/ KGS,,PCB Scrap
3458,Tungsten Carbide Scrap / Tungsten Carbide Tool Tip Scrap,"₹1,500/ Kg",https://www.indiamart.com/proddetail/tungsten-carbide-scrap-tungsten-carbide-tool-tip-scrap-11643045673.html?pos=1&kwd=carbide,Carbide Scrap
3459,Carbide Hard Scrap,"₹1,700/ Kg",https://www.indiamart.com/proddetail/carbide-hard-scrap-23653822062.html?pos=2&kwd=carbide,Carbide Scrap
3460,Tungsten Carbide Scrap,"₹1,850/ Kg",https://www.indiamart.com/proddetail/tungsten-carbide-scrap-2850650563762.html?pos=4&kwd=carbide,Carbide Scrap
3461,Carbide Scrap,"₹1,900/ Kg",https://www.indiamart.com/proddetail/carbide-scrap-20266292897.html?pos=7&kwd=carbide,Carbide Scrap
3462,"Tungsten Carbide Scrap, Loose","₹1,850/ Kg",https://www.indiamart.com/proddetail/tungsten-carbide-scrap-26481403230.html?pos=9&kwd=carbide,Carbide Scrap
3463,Carbide Scrap,"₹1,775/ Kg",https://www.indiamart.com/proddetail/carbide-scrap-27548515730.html?pos=10&kwd=carbide,Carbide Scrap
3464,"Tungsten Scrap, 25 Kg","₹2,000/ Kg",https://www.indiamart.com/proddetail/tungsten-scrap-2851862664812.html?pos=12&kwd=carbide,Carbide Scrap
3465,Carbide Scrap,"₹1,700/ kg",,Carbide Scrap
3466,Aluminium Wheel Scrap,₹320/ Kg,https://www.indiamart.com/proddetail/aluminium-wheel-scrap-2850658827362.html?pos=1&kwd=car,Car Scrap
3467,Gray Aluminum Car Engine Block Scrap,₹72/ Kg,https://www.indiamart.com/proddetail/aluminum-car-engine-block-scrap-2851277187062.html?pos=2&kwd=car,Car Scrap
3468,Carbide Scrap,"₹1,900/ Kg",https://www.indiamart.com/proddetail/carbide-scrap-20266292897.html?pos=6&kwd=car,Car Scrap
3469,Aluminum Boring Scrap,₹88/ Kilogram,https://www.indiamart.com/proddetail/aluminum-boring-scrap-13912175773.html?pos=7&kwd=car,Car Scrap
3470,Aluminium Scrap,₹136/ Kilogram,https://www.indiamart.com/proddetail/aluminium-scrap-16422798448.html?pos=8&kwd=car,Car Scrap
3471,Magnesium Scrap,₹215/ Kg,https://www.indiamart.com/proddetail/magnesium-scrap-26201856555.html?pos=9&kwd=car,Car Scrap
3472,Silicon Metal Scrap,₹150/ Kilogram,https://www.indiamart.com/proddetail/silicon-metal-scrap-2112056955.html?pos=11&kwd=car,Car Scrap
3473,Mixed Aluminium Car Alloy Wheels Scrap,₹500/ Kg,https://www.indiamart.com/proddetail/aluminium-car-alloy-wheels-scrap-26472940648.html?pos=12&kwd=car,Car Scrap
3474,Iron COIL SPRING IFS FOR SCORPIO,"₹1,650/ set",https://www.indiamart.com/proddetail/coil-spring-ifs-for-scorpio-23980862933.html?pos=13&kwd=car,Car Scrap
3475,Manganese Flakes,₹210/ Kg,https://www.indiamart.com/proddetail/manganese-flakes-24255324048.html?pos=1&kwd=manganese,Manganese Metal Flakes
3476,Manganese Metal Flake,₹200/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flake-1981463312.html?pos=2&kwd=manganese,Manganese Metal Flakes
3477,Manganese Metal Flakes/Briquettes,₹230/ Kilogram,https://www.indiamart.com/proddetail/manganese-metal-flakes-briquettes-1909435997.html?pos=5&kwd=manganese,Manganese Metal Flakes
3478,Manganese Metal,₹325/ Kg,https://www.indiamart.com/proddetail/manganese-metal-1247451397.html?pos=9&kwd=manganese,Manganese Metal Flakes
3479,Manganese Metal Flakes,₹195/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-19522927088.html?pos=10&kwd=manganese,Manganese Metal Flakes
3480,Pure Manganese Flakes,₹515/ Kg,https://www.indiamart.com/proddetail/pure-manganese-flakes-24296225197.html?pos=11&kwd=manganese,Manganese Metal Flakes
3481,Mangenese Metal Flakes,₹230/ Kilogram,https://www.indiamart.com/proddetail/mangenese-metal-flakes-17783334855.html?pos=12&kwd=manganese,Manganese Metal Flakes
3482,Manganese Metal Flakes,"₹3,003/ Kilogram",https://www.indiamart.com/proddetail/manganese-metal-flakes-18636838612.html?pos=13&kwd=manganese,Manganese Metal Flakes
3483,Manganese Metal Flakes,₹205/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-2851073817130.html?pos=14&kwd=manganese,Manganese Metal Flakes
3484,Manganese Metal Flakes,₹210/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-2850388462562.html?pos=15&kwd=manganese,Manganese Metal Flakes
3485,Manganese Metal Flakes,₹215/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-5744198191.html?pos=16&kwd=manganese,Manganese Metal Flakes
3486,Silver Flakes,₹100/ KG,https://www.indiamart.com/proddetail/silver-flakes-15803254730.html?pos=17&kwd=manganese,Manganese Metal Flakes
3487,Manganese Metal Flakes,₹220/ Kilogram,https://www.indiamart.com/proddetail/manganese-metal-flakes-13624617033.html?pos=18&kwd=manganese,Manganese Metal Flakes
3488,Manganese Metal Flakes,₹500/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-2374467512.html?pos=22&kwd=manganese,Manganese Metal Flakes
3489,Ultra High Purity Metals,"₹36,000/ kgs",https://www.indiamart.com/proddetail/ultra-high-purity-metals-25589713048.html?pos=23&kwd=manganese,Manganese Metal Flakes
3490,Manganese Metal,₹250/ Kg,https://www.indiamart.com/proddetail/manganese-metal-13468543362.html?pos=24&kwd=manganese,Manganese Metal Flakes
3491,"Gold Copper Silver Flakes, For Food",₹100/ Gram,https://www.indiamart.com/proddetail/gold-copper-silver-flakes-22743344691.html?pos=25&kwd=manganese,Manganese Metal Flakes
3492,Imitation Gold Flakes For Resin,"₹1,500/ kg",https://www.indiamart.com/proddetail/imitation-gold-flakes-for-resin-22959234573.html?pos=27&kwd=manganese,Manganese Metal Flakes
3493,Sumera worq Metal Gold flakes for 3 colour set,₹100/ Piece,https://www.indiamart.com/proddetail/gold-flakes-for-3-colour-set-2851783096855.html?pos=28&kwd=manganese,Manganese Metal Flakes
3494,"Aluminum Silver Aluminium Chips For Fireworks, For Melting, Size: 0.5 - 7mm",₹125/ Kg,https://www.indiamart.com/proddetail/aluminium-chips-for-fireworks-26457330291.html?pos=29&kwd=manganese,Manganese Metal Flakes
3495,Silver Flakes,"₹70,000/ Kg",https://www.indiamart.com/proddetail/silver-flakes-25984808191.html?pos=30&kwd=manganese,Manganese Metal Flakes
3496,Aluminum Flakes FOR MASTER BATCHES,"₹1,000/ Kg",https://www.indiamart.com/proddetail/aluminum-flakes-for-master-batches-23077138530.html?pos=31&kwd=manganese,Manganese Metal Flakes
3497,"Element Co. Metallic Chrome Pieces Gold Flakes, Packaging Size: 0.2 Gm",₹550/ kg,https://www.indiamart.com/proddetail/metallic-chrome-pieces-gold-flakes-21767119497.html?pos=32&kwd=manganese,Manganese Metal Flakes
3498,Manganese Metal,₹250/ Kg,,Manganese Metal Flakes
3499,Manganese Metal,₹200/ Kg,https://www.indiamart.com/proddetail/manganese-metal-11070660948.html?pos=37&kwd=manganese,Manganese Metal Flakes
