name,price,url,category,metric
Pet Flakes Unwashed,₹35/ kg,https://www.indiamart.com/proddetail/pet-flakes-unwashed-11157070130.html,pet-bottle-flake,kg
"400 PPM Hot Washed PET Flakes, Packaging Type: PP Bag, Packaging Size: 30 Kg",₹44/ kg,https://www.indiamart.com/proddetail/400-ppm-hot-washed-pet-flakes-22826675033.html,pet-bottle-flake,kg
mix Unwashed Pet Bottle Scrap,₹37/ kg,https://www.indiamart.com/proddetail/pet-bottle-scrap-2851740036448.html,pet-bottle-flake,kg
Milky White Cold Washed Plastic Bottle Pet Flake,₹40/ kg,https://www.indiamart.com/proddetail/plastic-bottle-pet-flake-25386069448.html,pet-bottle-flake,kg
Lowdensity Plastic Scrap,₹80/ kg,https://www.indiamart.com/nikitaplasticsmumbai/,pet-bottle-flake,kg
Green Pet Flake,₹47/ kg,https://www.indiamart.com/sharmatraders-38953655/,pet-bottle-flake,kg
Crushed White PET Bottle Flakes,₹65/ kg,https://www.indiamart.com/proddetail/white-pet-bottle-flakes-2851730887512.html,pet-bottle-flake,kg
"White pet bottle flacks unwashed, Packaging Type: Plastic Bag, Packaging Size: 50 Kgs",₹37/ kg,https://www.indiamart.com/proddetail/pet-bottle-flacks-unwashed-19319815373.html,pet-bottle-flake,kg
"Green PET Flakes, Packaging Type: PP Bag, Packaging Size: 30 kg",₹44/ kg,https://www.indiamart.com/proddetail/green-pet-flakes-21404239155.html,pet-bottle-flake,kg
Milky White Cold Washed Pet Flakes Scrap,₹58/ kg,https://www.indiamart.com/proddetail/pet-flakes-scrap-2850496054755.html,pet-bottle-flake,kg
Pet Bottle Crush Buyer,₹40/ tonne,https://www.indiamart.com/kisor/,pet-bottle-flake,tonne
Hot Washed LDPE Milky White Roto Scrap Flakes,₹53/ kg,https://www.indiamart.com/proddetail/ldpe-milky-white-roto-scrap-flakes-2849734281097.html,pet-bottle-flake,kg
Milky White Crushed Plastic Bottle Scrap,₹60/ kg,https://www.indiamart.com/proddetail/plastic-bottle-scrap-24151286888.html,pet-bottle-flake,kg
"Hot Washed Pet Bottle Flakes, Packaging Size: 25-50kg",₹45/ kg,https://www.indiamart.com/proddetail/hot-washed-pet-bottle-flakes-21143460012.html,pet-bottle-flake,kg
Pet Flakes Hot Washed,₹51/ kg,https://www.indiamart.com/mittals-cooperation/,pet-bottle-flake,kg
Green Unwashed Pet Bottles Flakes,₹35/ kg,https://www.indiamart.com/proddetail/pet-bottles-flakes-21991857330.html,pet-bottle-flake,kg
"Unwashed PET Flakes, for In making toothbrush bristles",₹32/ kg,https://www.indiamart.com/proddetail/unwashed-pet-flakes-21531674948.html,pet-bottle-flake,kg
Recycled PET Flaks,₹60/ kg,https://www.indiamart.com/par-eco-solutions/,pet-bottle-flake,kg
"White PET Bottle Flakes, Packaging Type: Pp Bag, Packaging Size: 25-50 Kg",₹43/ kg,https://www.indiamart.com/proddetail/white-pet-bottle-flakes-21040197162.html,pet-bottle-flake,kg
Bottle Grinding Material,₹32/ kg,https://www.indiamart.com/shiv-plastic-industry-sinnar/,pet-bottle-flake,kg
Green Unwashed Plastic Flakes,₹60/ kg,https://www.indiamart.com/proddetail/green-unwashed-plastic-flakes-2851358594912.html,pet-bottle-flake,kg
Natural Hot Washed Pet Bottle Flakes,₹60/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-2851767887855.html,pet-bottle-flake,kg
Unwashed pet bottle flake,₹48/ kg,https://www.indiamart.com/ramdeo-chemicals/,pet-bottle-flake,kg
Pet Bottle Flakes/,₹55/ kg,https://www.indiamart.com/mighty-workshop/,pet-bottle-flake,kg
Pet Bottle Flakes,"₹1,000/ kg",https://www.indiamart.com/guru-krupa-paper-bag-making/,pet-bottle-flake,kg
"Green PET Bottle Flake, Packaging Type: Bag, Packaging Size: 25 Kg",₹52/ kg,https://www.indiamart.com/proddetail/green-pet-bottle-flake-21575813262.html,pet-bottle-flake,kg
PET Flake,₹65/ kg,https://www.indiamart.com/proddetail/flake-pet-granules-20988380888.html,pet-bottle-flake,kg
HDPE Crushed Old Pet Bottle Scrap,₹45/ kg,https://www.indiamart.com/proddetail/old-pet-bottle-scrap-21605905030.html,pet-bottle-flake,kg
Plastic Corn Flakes,₹50/ kg,,pet-bottle-flake,kg
Wash Plastic Flakes,₹35/ kg,https://www.indiamart.com/deepenterprises-19726981/,pet-bottle-flake,kg
Pet Sheet Flakes,₹45/ kg,https://www.indiamart.com/radha-trade-link/,pet-bottle-flake,kg
Multicolor Unwashed Transparent PET Bottles Flakes,₹55/ kg,https://www.indiamart.com/proddetail/transparent-pet-bottles-flakes-2851358578373.html,pet-bottle-flake,kg
Plastics Pet Bottle Flakes,₹60/ kg,https://www.indiamart.com/kartiki-industries-pune/,pet-bottle-flake,kg
Natural Hot Washed PET Plastic Granules Clear PET Flakes,"₹32,000/ tonne",https://www.indiamart.com/proddetail/pet-plastic-granules-clear-pet-flakes-2850827588448.html,pet-bottle-flake,tonne
Natural Unwashed pet flakes,₹58/ kg,https://www.indiamart.com/proddetail/pet-flakes-24690550955.html,pet-bottle-flake,kg
Pet Bottle Flekas,₹60/ kg,,pet-bottle-flake,kg
Plastic Bottles Flakes,₹43/ kg,,pet-bottle-flake,kg
Cold Water Pet Flakes,₹65/ kg,https://www.indiamart.com/vicky-traders-panipat/,pet-bottle-flake,kg
"Bag Flekes PET Bottle Flake, Capacity: 10, Size: 10, 12",₹51/ kg,https://www.indiamart.com/proddetail/pet-bottle-flake-21574861748.html,pet-bottle-flake,kg
Natural Hot Washed Bottle Flakes,₹500/ kg,https://www.indiamart.com/proddetail/bottle-flakes-2850812700730.html,pet-bottle-flake,kg
Natural PET Flakes unwashed,₹65/ kg,https://www.indiamart.com/proddetail/pet-flakes-unwashed-2850581936273.html,pet-bottle-flake,kg
Coloured Pet Flakes,₹42/ kg,https://www.indiamart.com/delta-plastic-navi-mumbai/,pet-bottle-flake,kg
Unwashed Green Regrind PET Bottle Flakes,₹60/ kg,https://www.indiamart.com/proddetail/green-regrind-pet-bottle-flakes-2851358460373.html,pet-bottle-flake,kg
"White Pet Flake, Pack Size: 50kg, For Recycling",₹52/ kg,https://www.indiamart.com/proddetail/white-pet-flake-20651211688.html,pet-bottle-flake,kg
PET Bolltes Flakes,₹60/ kg,https://www.indiamart.com/proddetail/pet-bolltes-flakes-24202982855.html,pet-bottle-flake,kg
Pet Flakes - Export Quality,₹45/ kg,https://www.indiamart.com/zaarapetrochem/,pet-bottle-flake,kg
"Transparent Crushed Pet Clear Flakes, For Bottle Making, Packaging Type: Bag",₹62/ kg,https://www.indiamart.com/proddetail/pet-clear-flakes-24618890473.html,pet-bottle-flake,kg
Hot Washed 500gm Green PET Bottle Flake,₹57/ kg,https://www.indiamart.com/proddetail/500gm-green-pet-bottle-flake-2850424137833.html,pet-bottle-flake,kg
"PET Bottle Clear Flake, Packaging Type: PP Bag, Packaging Size: 40 Kg",₹57/ kg,https://www.indiamart.com/proddetail/pet-bottle-clear-flake-21558730655.html,pet-bottle-flake,kg
Natural Hot Washed PET bottle Flakes Scrap,₹64/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-scrap-2850597870191.html,pet-bottle-flake,kg
"WHITE, GREEN Recycled Pet Flake",₹70/ kg,https://www.indiamart.com/proddetail/recycled-pet-flake-2850596036030.html,pet-bottle-flake,kg
"White PET Regrind, Packaging Type: Bag, Packaging Size: 30kg",₹50/ kg,https://www.indiamart.com/proddetail/pet-regrind-20672066055.html,pet-bottle-flake,kg
"White PET Bottle Flake, Packaging Type: PP Bag, Packaging Size: 25 Kilogram",₹44/ kg,https://www.indiamart.com/proddetail/pet-bottle-flake-22807846773.html,pet-bottle-flake,kg
"Green PET Bottle Flakes, Packaging Size: 50 Kg",₹52/ kg,https://www.indiamart.com/proddetail/green-pet-bottle-flakes-23034749112.html,pet-bottle-flake,kg
"PET Flakes, Pack Size: 25 Kg, For Bottles Making",₹52/ kg,https://www.indiamart.com/proddetail/pet-flakes-20664742597.html,pet-bottle-flake,kg
Pet Flakes,₹54/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-hot-washed-20524238348.html,pet-bottle-flake,kg
Natural Hot Washed Plastic Bottles Flake,₹57/ kg,https://www.indiamart.com/proddetail/plastic-bottles-flake-2851950181362.html,pet-bottle-flake,kg
Unwashed Milky White PET Bottle Flakes,₹40/ kg,https://www.indiamart.com/proddetail/milky-white-pet-bottle-flakes-2850955152330.html,pet-bottle-flake,kg
"White PET Bottle Flakes, Packaging Size: Standard, for Bottle Making",₹47/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-20821411291.html,pet-bottle-flake,kg
Pet Flakes,₹40/ kg,https://www.indiamart.com/kaira-entps/,pet-bottle-flake,kg
"Europe Pet Flakes, Pack Type: Jumbo Bags",₹45/ kg,https://www.indiamart.com/proddetail/pet-flakes-20806765797.html,pet-bottle-flake,kg
PET Flake,₹32/ kg,https://www.indiamart.com/proddetail/pet-flake-23120383455.html,pet-bottle-flake,kg
Hot Washed Pet Bottle Flakes,₹56/ kg,https://www.indiamart.com/pet-bottle-scrap-surat/,pet-bottle-flake,kg
PET Fince,₹22/ kg,https://www.indiamart.com/shreekhodalenterprise-17015358/,pet-bottle-flake,kg
Pet Bottle Flakes,₹75/ kg,https://www.indiamart.com/prince-plastic-surat/,pet-bottle-flake,kg
pet bottle white flakes,₹60/ kg,https://www.indiamart.com/suhana-plastic-bharuch/,pet-bottle-flake,kg
Cold Washed PET Flake,₹52/ kg,https://www.indiamart.com/proddetail/cold-washed-pet-flake-15514501573.html,pet-bottle-flake,kg
"Pet Bottle Flakes, For Recylcling",₹45/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-21297124448.html,pet-bottle-flake,kg
"Airson White Pet Preform Granules, For Industrial, Packaging Type: Bag",₹85/ kg,https://www.indiamart.com/proddetail/pet-preform-granules-24594474148.html,pet-bottle-flake,kg
Colored Pet Bottle Flakes,₹50/ kg,https://www.indiamart.com/proddetail/milky-white-pet-bottle-flakes-2850955152330.html,pet-bottle-flake,kg
"White PET Flake, Packaging Type: PP Bag, Packaging Size: 35 Kg",₹57/ kg,https://www.indiamart.com/proddetail/white-pet-flake-21558730388.html,pet-bottle-flake,kg
Natural Hot Washed Pet Bottle Flakes,₹63/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-26795199591.html,pet-bottle-flake,kg
Brown Pet Flakes,₹33/ kg,https://www.indiamart.com/shri-mahakali-polymers/,pet-bottle-flake,kg
pet bottle flakes,₹90/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-21367399533.html,pet-bottle-flake,kg
Clear Pet Flakes,₹80/ kg,https://www.indiamart.com/ap-enterprise-surendranagar/,pet-bottle-flake,kg
Milky White Pet Bottle Scrap,₹55/ kg,https://www.indiamart.com/proddetail/pet-bottle-scrap-2851495655197.html,pet-bottle-flake,kg
Unwashed Pet Flakes,₹46/ kg,https://www.indiamart.com/praaz-trade/,pet-bottle-flake,kg
Unwashed Pet Bottle crush,₹35/ kg,https://www.indiamart.com/company/116359368/,pet-bottle-flake,kg
PET Bottle Unwashed Flakes,₹42/ kg,https://www.indiamart.com/proddetail/pet-bottle-unwashed-flakes-15883272562.html,pet-bottle-flake,kg
MIX Unwashed Pet Bottle Flake,₹50/ kg,https://www.indiamart.com/proddetail/unwashed-pet-bottle-flake-2849037576348.html,pet-bottle-flake,kg
"Black Plastic Flakes, Packaging Type: Bag",₹40/ kg,https://www.indiamart.com/proddetail/black-plastic-flakes-20636663288.html,pet-bottle-flake,kg
"White Pet Bottle Flakes Unwashed, Packaging Size: 25 Kg, Packaging Type: Woven Sacks",₹40/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-unwashed-20750171248.html,pet-bottle-flake,kg
Green Pet Flakes,₹55/ kg,https://www.indiamart.com/proddetail/green-pet-flakes-25964663955.html,pet-bottle-flake,kg
Pet Flake,₹45/ kg,https://www.indiamart.com/proddetail/pet-flake-23880497312.html,pet-bottle-flake,kg
Milky White Hot Washed Pet Bottle Scraps Pet Flakes,₹40/ kg,https://www.indiamart.com/proddetail/pet-bottle-scraps-pet-flakes-2851570386312.html,pet-bottle-flake,kg
Scrap Pet Jar Flakes,₹55/ kg,https://www.indiamart.com/mangalmurti-enterprises-palghar/,pet-bottle-flake,kg
Natural White Recycled PET Bottle Flakes,₹56/ kg,https://www.indiamart.com/proddetail/white-recycled-pet-bottle-flakes-2850517449688.html,pet-bottle-flake,kg
Milky White Unwashed PET Bottle Flake,₹62/ kg,https://www.indiamart.com/proddetail/unwashed-pet-bottle-flake-2851358460162.html,pet-bottle-flake,kg
Transparent Pet FLAKES,₹42/ kg,,pet-bottle-flake,kg
Unwashed Flake,₹37/ kg,https://www.indiamart.com/dhruvi-enterprises-bhiwandi/,pet-bottle-flake,kg
Natural Unwashed PET Bottle Flake,₹49/ kg,https://www.indiamart.com/proddetail/unwashed-pet-bottle-flake-2849375325388.html,pet-bottle-flake,kg
White Unwashed PET Bottle Flake,₹21/ kg,https://www.indiamart.com/proddetail/white-unwashed-pet-bottle-flake-2852037049412.html,pet-bottle-flake,kg
Green Cold Washed PET Bottle Flakes,₹62/ kg,https://www.indiamart.com/proddetail/cold-washed-pet-bottle-flakes-24243009797.html,pet-bottle-flake,kg
"SRI White PET BOTTEL SCRAP FLAKES, For Recycling Pet, Polyester",₹49/ kg,https://www.indiamart.com/proddetail/pet-bottel-scrap-flakes-20971487488.html,pet-bottle-flake,kg
"Transparent PET Bottle Flakes, Packaging Type: Pp Bag",₹50/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-22112913162.html,pet-bottle-flake,kg
Natural Pet Unwashed Flakes,₹45/ kg,https://www.indiamart.com/proddetail/pet-unwashed-flakes-23872637162.html,pet-bottle-flake,kg
"White PET FLAKES, Packaging Type: PP Bag, Packaging Size: 25 Kg",₹40/ kg,https://www.indiamart.com/proddetail/pet-flakes-22709750112.html,pet-bottle-flake,kg
Milky White Unwashed Pet Bottle Flake,₹47/ kg,https://www.indiamart.com/proddetail/unwashed-pet-bottle-flake-2849544090562.html,pet-bottle-flake,kg
Pet Bottle Hot Washed Flakes,₹50/ kg,https://www.indiamart.com/fakhri-enterprises/,pet-bottle-flake,kg
Pet Bottle Crushing Scrape,₹60/ kg,https://www.indiamart.com/shree-construction-udaipur/,pet-bottle-flake,kg
PET Flakes,₹55/ kg,https://www.indiamart.com/coastal-plastic-recyclers/,pet-bottle-flake,kg
Natural Pet flakes,₹64/ kg,https://www.indiamart.com/proddetail/pet-flakes-2850921753755.html,pet-bottle-flake,kg
PET BOTTLE FLAKES CHIPS,₹45/ kg,https://www.indiamart.com/sri-ramana-recycling-industries/,pet-bottle-flake,kg
Mixed Crushed Pet Bottle scrap,₹35/ kg,https://www.indiamart.com/proddetail/pet-bottle-scrap-24104331888.html,pet-bottle-flake,kg
"White Green Pet Flakes, Packaging Type: Plastic Bag, Packaging Size: 50kg",₹40/ kg,https://www.indiamart.com/proddetail/green-pet-flakes-22009620355.html,pet-bottle-flake,kg
Natural Unwashed Pet Bottle Scraps Pet Flakes,₹42/ kg,https://www.indiamart.com/proddetail/pet-bottle-scraps-pet-flakes-24249533833.html,pet-bottle-flake,kg
"Unwashed Mixed PET Bottle Flakes, Packaging Type: PP Bag, Packaging Size: 25kg",₹37/ kg,https://www.indiamart.com/proddetail/unwashed-mixed-pet-bottle-flakes-21872442062.html,pet-bottle-flake,kg
Pet Flake,₹45/ kg,https://www.indiamart.com/proddetail/pet-flake-20211655873.html,pet-bottle-flake,kg
Pet Bottle Flakes,₹55/ kg,,pet-bottle-flake,kg
Pet Bottle Cap FLAKES,₹40/ kg,,pet-bottle-flake,kg
Plastics Pet Bottle Flakes,₹70/ kg,https://www.indiamart.com/vj-enterprises-warangal/,pet-bottle-flake,kg
"Pet Flakes, Pack Size: 25 Kg Bags",₹45/ kg,https://www.indiamart.com/syed-plastic-flakes/,pet-bottle-flake,kg
Pet Bottle Flakes,₹55/ kg,https://www.indiamart.com/proddetail/pet-bottle-flakes-21367328897.html,pet-bottle-flake,kg
Mix Crushed Pet Bottle Scrap,₹50/ kg,,pet-bottle-flake,kg
"Silver Iron Loose Scrap, For Metal Industry",₹65/ kg,https://www.indiamart.com/proddetail/silver-iron-loose-scrap-27020467048.html,ferrous-metal-scrap,kg
"Ss 316 Shaded Foundary Scrap, For stainless steel",₹250/ kg,https://www.indiamart.com/proddetail/ss-316-shaded-foundary-scrap-2849923694530.html,ferrous-metal-scrap,kg
Non Ferrous Scrap Metal,"₹2,000/ kg",https://www.indiamart.com/proddetail/non-ferrous-scrap-metal-2869281248.html,ferrous-metal-scrap,kg
"Aluminium Radiator Scrap, For Metal Industry",₹110/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-23316274797.html,ferrous-metal-scrap,kg
"Black Mild Steel Metal Scrap, For Industrial, Packaging Type: Loose","₹41,000/ tonne",https://www.indiamart.com/proddetail/mild-steel-metal-scrap-22008300797.html,ferrous-metal-scrap,tonne
"Ms Saliya, Size: Etc",₹42.5/ kg,https://www.indiamart.com/proddetail/ms-saliya-24062995973.html,ferrous-metal-scrap,kg
"Iron Melting Scrap, For Metal Industry",₹52/ kg,https://www.indiamart.com/proddetail/iron-melting-scrap-26518065062.html,ferrous-metal-scrap,kg
"ALUMINIUM DIRTY REDIATOR SCRAP, For Metal Industry, 25 Kg",₹135/ kg,https://www.indiamart.com/proddetail/aluminium-dirty-rediator-scrap-26083780062.html,ferrous-metal-scrap,kg
Cast Iron Casting Scraps,₹43/ kg,https://www.indiamart.com/proddetail/cast-iron-casting-scraps-2851509899788.html,ferrous-metal-scrap,kg
"Cast Iron Scraps Hms 1, For Metal Industry",₹51/ kg,https://www.indiamart.com/proddetail/cast-iron-scraps-hms-1-26408923173.html,ferrous-metal-scrap,kg
Aluminium Radiator Scrap,₹120/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-2851706928862.html,ferrous-metal-scrap,kg
"Cast Iron Scrap, For Foundry Industry, 50 Kg","₹42,500/ tonne",https://www.indiamart.com/proddetail/cast-iron-scrap-2850087393888.html,ferrous-metal-scrap,tonne
Automobile Industry Cast Iron Scrap,₹21/ kg,https://www.indiamart.com/proddetail/automobile-industry-cast-iron-scrap-21277918933.html,ferrous-metal-scrap,kg
Cast Iron Solid Scrap,"₹19,200/ tonne",https://www.indiamart.com/proddetail/cast-iron-solid-scrap-12981434112.html,ferrous-metal-scrap,tonne
"Cast Iron Scraps, For Industries","₹39,000/ tonne",https://www.indiamart.com/proddetail/cast-iron-scraps-2851011190888.html,ferrous-metal-scrap,tonne
"Industrial Solid Iron Scrap, For Foundry Industry",₹45/ kg,https://www.indiamart.com/proddetail/industrial-solid-iron-scrap-27132788397.html,ferrous-metal-scrap,kg
60 kg Used Rail Track,"₹30,000/ tonne",https://www.indiamart.com/proddetail/60-kg-used-rail-track-19160430488.html,ferrous-metal-scrap,tonne
Stainless Steel 410 Foundry Scrap / Bars Offcut 410 Scrap,₹50/ kg,https://www.indiamart.com/proddetail/stainless-steel-410-foundry-scrap-bars-offcut-410-scrap-11643190633.html,ferrous-metal-scrap,kg
"Hastelloy C276 Scrap, C276 Plates Scrap, C276 Solid Scrap, For Foundry Industry","₹1,800/ kg",https://www.indiamart.com/proddetail/hastelloy-c276-scrap-c276-plates-scrap-c276-solid-scrap-2851551448812.html,ferrous-metal-scrap,kg
Cast Iron Scrap,₹40/ kg,https://www.indiamart.com/mharakhjisons/,ferrous-metal-scrap,kg
"Aluminium Radiator Scrap, For Metal Industry",₹88/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-13912210288.html,ferrous-metal-scrap,kg
"Hastelloy C276 Scrap, C276 Plates Scrap, C276 Solid Scrap, For Foundry Industry","₹2,500/ kg",https://www.indiamart.com/proddetail/hastelloy-c276-scrap-c276-plates-scrap-c276-solid-scrap-2851305061155.html,ferrous-metal-scrap,kg
"Steel NEW RAIL A65, For Metal Industry",₹92/ kg,https://www.indiamart.com/proddetail/new-rail-a65-2851745274491.html,ferrous-metal-scrap,kg
Ferrous Steel Scrap,₹30/ kg,https://www.indiamart.com/proddetail/ferrous-steel-scrap-4366425897.html,ferrous-metal-scrap,kg
"Aluminium Radiator Scrap, For Foundry Industry",₹140/ kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-2850031289333.html,ferrous-metal-scrap,kg
Black iron and steel Di Pipe Scrap,₹46/ kg,https://www.indiamart.com/proddetail/di-pipe-scrap-2850267084773.html,ferrous-metal-scrap,kg
MS(IRON) Ferrous Metal Scrap,"₹35,000/ tonne",https://www.indiamart.com/proddetail/ferrous-metal-scrap-27509434048.html,ferrous-metal-scrap,tonne
Cast Iron Scrap,₹50/ kg,https://www.indiamart.com/tomarenterprises/,ferrous-metal-scrap,kg
"Heavy Metal Iron Scrap, For Foundry",₹42/ kg,https://www.indiamart.com/proddetail/heavy-metal-iron-scrap-2849364033673.html,ferrous-metal-scrap,kg
Old Iron Scrap,₹17/ kg,https://www.indiamart.com/payal-entp-agra/,ferrous-metal-scrap,kg
