name,price,url,category
Broken Automobile Cast Iron Scrap,"₹41,700/ Metric",https://www.indiamart.com/proddetail/automobile-cast-iron-scrap-17237264797.html?pos=1&kwd=automobile,Automobile Scrap
Building Construction Scrap,₹48/ Unit,https://www.indiamart.com/proddetail/building-construction-scrap-23569195797.html?pos=2.2&kwd=automobile,Automobile Scrap
"Silver Aluminium Scrap, For Automobile Industry",₹80/ Kg,https://www.indiamart.com/proddetail/aluminium-scrap-21782276648.html?pos=5&kwd=automobile,Automobile Scrap
Automobile Starter Scrap,₹75/ Kilogram,,Automobile Scrap
Auto Parts Scrap,₹115/ Kilogram,https://www.indiamart.com/proddetail/auto-parts-scrap-16270911412.html?pos=11&kwd=automobile,Automobile Scrap
"Colorful Aluminium UBC Scrap Wholesale Manufacturer and Supplier Price in USA, For Automobile Industry","₹33,170/ Tonne",https://www.indiamart.com/proddetail/aluminium-ubc-scrap-wholesale-manufacturer-and-supplier-price-in-usa-2850378304655.html?pos=16&kwd=automobile,Automobile Scrap
Aluminium Wheel Scrap,₹120/ Kg,https://www.indiamart.com/proddetail/aluminium-wheel-scrap-2850658827362.html?pos=1&kwd=aluminum,Aluminum Casting Scrap
Aluminium Scrap,₹160/ Kg,https://www.indiamart.com/proddetail/aluminium-scrap-21688840512.html?pos=2.1&kwd=aluminum,Aluminum Casting Scrap
"Silver Aluminum Casting Scrap, For Melting",₹163/ Kg,https://www.indiamart.com/proddetail/aluminum-casting-scrap-23316291073.html?pos=3&kwd=aluminum,Aluminum Casting Scrap
"Aluminium Silver Aluminum Casting Scrap, For Automobile Industry, Size: Loose",₹150/ Kilogram,https://www.indiamart.com/proddetail/aluminum-casting-scrap-11579164073.html?pos=4&kwd=aluminum,Aluminum Casting Scrap
Aluminium Casting Scrap,₹136/ Kilogram,https://www.indiamart.com/proddetail/aluminium-casting-scrap-16422847333.html?pos=5&kwd=aluminum,Aluminum Casting Scrap
Aluminium Extrusion Scrap 6063,₹155/ kgs,https://www.indiamart.com/proddetail/aluminium-extrusion-scrap-6063-23283586291.html?pos=6&kwd=aluminum,Aluminum Casting Scrap
"Grey Aluminum Casting Scrap, For Automobile Industry",₹175/ Kilogram,https://www.indiamart.com/proddetail/grey-aluminum-casting-scrap-20631776430.html?pos=7&kwd=aluminum,Aluminum Casting Scrap
"Silver Aluminium casting scrap, For Melting",₹96/ Kg,https://www.indiamart.com/proddetail/aluminium-casting-scrap-22013302348.html?pos=8&kwd=aluminum,Aluminum Casting Scrap
"Silver Aluminum Casting Scrap, For Melting",₹150/ Kg,https://www.indiamart.com/proddetail/aluminum-casting-scrap-2849825347730.html?pos=9&kwd=aluminum,Aluminum Casting Scrap
Aluminum Aluminium Casting Scrap,₹190/ Kg,https://www.indiamart.com/proddetail/aluminium-casting-scrap-23187446048.html?pos=10&kwd=aluminum,Aluminum Casting Scrap
99.9% Aluminium Casting Scrap,₹167/ Kg,https://www.indiamart.com/proddetail/aluminium-casting-scrap-23903245197.html?pos=11&kwd=aluminum,Aluminum Casting Scrap
Gray Aluminium Casting Scrap For Melting,₹150/ Kg,https://www.indiamart.com/proddetail/aluminium-casting-scrap-21840899548.html?pos=12&kwd=aluminum,Aluminum Casting Scrap
Aluminium Wire Scrap,₹220/ Kg,https://www.indiamart.com/proddetail/aluminium-wire-scrap-2849500434630.html?pos=13&kwd=aluminum,Aluminum Casting Scrap
"Aluminum Scrap & Aluminum 6063 Scrap, Scrap Form Bars Offcuts, Plate Offcuts",₹135/ Kilogram,https://www.indiamart.com/proddetail/aluminum-scrap-aluminum-6063-scrap-11643049148.html?pos=15&kwd=aluminum,Aluminum Casting Scrap
"Silver Aluminum Wire Scrap, For Industrial",₹210/ Kilogram Onwards,https://www.indiamart.com/proddetail/aluminum-wire-scrap-11472810373.html?pos=16&kwd=aluminum,Aluminum Casting Scrap
"Aluminum Bronze Scrap AB2 Scrap ALBC3, For Melting machinery valves, Size: 10-25 Inch",₹600/ Kg,https://www.indiamart.com/proddetail/aluminum-bronze-scrap-ab2-scrap-albc3-20624553333.html?pos=18&kwd=aluminum,Aluminum Casting Scrap
"Aluminium Telic Pucks, For Melting",₹145/ Kg,https://www.indiamart.com/proddetail/aluminium-telic-pucks-22190015112.html?pos=19&kwd=aluminum,Aluminum Casting Scrap
"Loose Silver Aluminium Casting Scrap, For Automobile Industry, Size: Medium",₹178/ Kg,https://www.indiamart.com/proddetail/aluminium-casting-scrap-22711051991.html?pos=21&kwd=aluminum,Aluminum Casting Scrap
Aluminium Extrusion Scrap,₹170/ Kg,https://www.indiamart.com/proddetail/aluminium-extrusion-scrap-2851843641673.html?pos=22&kwd=aluminum,Aluminum Casting Scrap
"Aluminium Zorba Scrap, Size: 5-10 Inches",₹150/ Kilogram,https://www.indiamart.com/proddetail/aluminium-zorba-scrap-21027201233.html?pos=25.2&kwd=aluminum,Aluminum Casting Scrap
ALUMINIUM SCRAP,₹165/ Kg,https://www.indiamart.com/proddetail/aluminium-scrap-2851746101948.html?pos=26&kwd=aluminum,Aluminum Casting Scrap
Aluminium Wire Scrap,₹220/ Kg,https://www.indiamart.com/proddetail/aluminium-wire-scrap-2849500434630.html?pos=28&kwd=aluminum,Aluminum Casting Scrap
"Motor Body ALUMINUM CASTING SCRAP, For Automobile Industry, Size: Small",₹150/ Kg,https://www.indiamart.com/proddetail/aluminum-casting-scrap-22668936212.html?pos=30&kwd=aluminum,Aluminum Casting Scrap
Aluminum Scrap Extrusion -6063,₹190/ Kg,https://www.indiamart.com/proddetail/aluminum-scrap-extrusion-6063-22142527173.html?pos=32.1&kwd=aluminum,Aluminum Casting Scrap
Aluminium Casting Scrap,₹100/ Kilogram,https://www.indiamart.com/proddetail/aluminium-casting-scrap-18959051962.html?pos=34&kwd=aluminum,Aluminum Casting Scrap
Aluminium Aluminum Foil Scrap 8006/3003,₹130/ Kilogram,https://www.indiamart.com/proddetail/aluminum-foil-scrap-8006-3003-13084420173.html?pos=35&kwd=aluminum,Aluminum Casting Scrap
Aluminium Casting Scrap,"₹3,000/ TONNE",https://www.indiamart.com/proddetail/aluminium-casting-scrap-7320038797.html?pos=38&kwd=aluminum,Aluminum Casting Scrap
Mix Aluminum Scrap,"₹78,000/ Metric Ton",https://www.indiamart.com/proddetail/mix-aluminum-scrap-21309499512.html?pos=39&kwd=aluminum,Aluminum Casting Scrap
